latitude,longitude,intensity
33.69695839782663,-117.81420707702637,0.42814807410031136
33.69695839782663,-117.81416416168213,0.19396228837558727
33.69692269295767,-117.81442165374756,0.17968697954538618
33.69692269295767,-117.81437873840332,0.31462179170338245
33.69692269295767,-117.81433582305908,0.38625449664965034
33.69692269295767,-117.81429290771484,0.36295473372849163
33.69692269295767,-117.8142499923706,0.28742451904285055
33.69692269295767,-117.81420707702637,0.18458135033770867
33.69688698807387,-117.81455039978027,0.1406461563508602
33.69688698807387,-117.81450748443604,0.18561519328991893
33.69688698807387,-117.8144645690918,0.23229084450794807
33.69688698807387,-117.81442165374756,0.3479808248238363
33.69688698807387,-117.81437873840332,0.44611259789962826
33.69688698807387,-117.81433582305908,0.40991097368493423
33.69688698807387,-117.81429290771484,0.2706178091071646
33.69688698807387,-117.8142499923706,0.12777712346869155
33.69685128317524,-117.81493663787842,0.10675134959833552
33.69685128317524,-117.81489372253418,0.22419041126283434
33.69685128317524,-117.81485080718994,0.26225882493315206
33.69685128317524,-117.8148078918457,0.21078812212892317
33.69685128317524,-117.81476497650146,0.15832070332235929
33.69685128317524,-117.81472206115723,0.11266086052765038
33.69685128317524,-117.81463623046875,0.1352743006096915
33.69685128317524,-117.81459331512451,0.26182641531541406
33.69685128317524,-117.81455039978027,0.4065012362068277
33.69685128317524,-117.81450748443604,0.4534953561193442
33.69685128317524,-117.8144645690918,0.4205220320292113
33.69685128317524,-117.81442165374756,0.4378024604018622
33.69685128317524,-117.81437873840332,0.4173856774438672
33.69685128317524,-117.81433582305908,0.27823773168778154
33.69685128317524,-117.81429290771484,0.13344903406582864
33.69681557826177,-117.81497955322266,0.13068395180498096
33.69681557826177,-117.81493663787842,0.2739438300689291
33.69681557826177,-117.81489372253418,0.5306523487045136
33.69681557826177,-117.81485080718994,0.6411731265148751
33.69681557826177,-117.8148078918457,0.5637667001283182
33.69681557826177,-117.81476497650146,0.4482821926607707
33.69681557826177,-117.81472206115723,0.3071810628626551
33.69681557826177,-117.81467914581299,0.2058232991229779
33.69681557826177,-117.81463623046875,0.279252038545287
33.69681557826177,-117.81459331512451,0.4718463024667919
33.69681557826177,-117.81455039978027,0.6311481563944304
33.69681557826177,-117.81450748443604,0.6054156242068737
33.69681557826177,-117.8144645690918,0.442825388954674
33.69681557826177,-117.81442165374756,0.34301054804658293
33.69681557826177,-117.81437873840332,0.26346130906801746
33.69681557826177,-117.81433582305908,0.1327749377717497
33.69677987333347,-117.8150224685669,0.2133864546859992
33.69677987333347,-117.81497955322266,0.2963079228514992
33.69677987333347,-117.81493663787842,0.4444578276358372
33.69677987333347,-117.81489372253418,0.7340186975253542
33.69677987333347,-117.81485080718994,0.9059031497441615
33.69677987333347,-117.8148078918457,0.8687203011141653
33.69677987333347,-117.81476497650146,0.7138191074392368
33.69677987333347,-117.81472206115723,0.45842718193756715
33.69677987333347,-117.81467914581299,0.2549600719780199
33.69677987333347,-117.81463623046875,0.28067037825118096
33.69677987333347,-117.81459331512451,0.4348386792318236
33.69677987333347,-117.81455039978027,0.5317204636500793
33.69677987333347,-117.81450748443604,0.4541698328303545
33.69677987333347,-117.8144645690918,0.26832516750663077
33.69677987333347,-117.81442165374756,0.15308919785070976
33.69674416839032,-117.81506538391113,0.1666759550884414
33.69674416839032,-117.8150224685669,0.3754440594852486
33.69674416839032,-117.81497955322266,0.5174210631775183
33.69674416839032,-117.81493663787842,0.6293777661517452
33.69674416839032,-117.81489372253418,0.8233495384684776
33.69674416839032,-117.81485080718994,0.948398928892234
33.69674416839032,-117.8148078918457,0.8952844304879928
33.69674416839032,-117.81476497650146,0.6991935702845979
33.69674416839032,-117.81472206115723,0.4038159254139059
33.69674416839032,-117.81467914581299,0.17661084030363405
33.69674416839032,-117.81463623046875,0.1376402104584732
33.69674416839032,-117.81459331512451,0.1943667854573953
33.69674416839032,-117.81455039978027,0.22642840671783693
33.69674416839032,-117.81450748443604,0.17975407593553794
33.69670846343234,-117.81515121459961,0.11171312952982741
33.69670846343234,-117.81510829925537,0.1383393771102657
33.69670846343234,-117.81506538391113,0.3044256890651588
33.69670846343234,-117.8150224685669,0.5822215901799491
33.69670846343234,-117.81497955322266,0.7563054814675685
33.69670846343234,-117.81493663787842,0.804790795599181
33.69670846343234,-117.81489372253418,0.8526767021637244
33.69670846343234,-117.81485080718994,0.8295944907876609
33.69670846343234,-117.8148078918457,0.6620833329188412
33.69670846343234,-117.81476497650146,0.435496174509333
33.69670846343234,-117.81472206115723,0.21337562380602074
33.69667275845952,-117.81523704528809,0.12238051947652646
33.69667275845952,-117.81519412994385,0.26074237516611265
33.69667275845952,-117.81515121459961,0.3263138638387064
33.69667275845952,-117.81510829925537,0.3641590672001616
33.69667275845952,-117.81506538391113,0.5241310150785813
33.69667275845952,-117.8150224685669,0.7483191097541796
33.69667275845952,-117.81497955322266,0.8344424016349448
33.69667275845952,-117.81493663787842,0.7648774298068622
33.69667275845952,-117.81489372253418,0.6745658926523997
33.69667275845952,-117.81485080718994,0.5468536976633112
33.69667275845952,-117.8148078918457,0.34181879718990293
33.69667275845952,-117.81476497650146,0.168672700990783
33.69663705347187,-117.81523704528809,0.24074557898454899
33.69663705347187,-117.81519412994385,0.45117091716322955
33.69663705347187,-117.81515121459961,0.5835723741603909
33.69663705347187,-117.81510829925537,0.6543533877805763
33.69663705347187,-117.81506538391113,0.722278042611554
33.69663705347187,-117.8150224685669,0.7446084756875222
33.69663705347187,-117.81497955322266,0.6656375893654266
33.69663705347187,-117.81493663787842,0.49147839059674964
33.69663705347187,-117.81489372253418,0.33376103293624415
33.69663705347187,-117.81485080718994,0.21987451599033042
33.69663705347187,-117.8148078918457,0.10956970904879178
33.696601348469365,-117.81532287597656,0.16739433473033502
33.696601348469365,-117.81527996063232,0.25847554887641433
33.696601348469365,-117.81523704528809,0.40489618901317725
33.696601348469365,-117.81519412994385,0.6032813629865504
33.696601348469365,-117.81515121459961,0.754098617392878
33.696601348469365,-117.81510829925537,0.8230533404246526
33.696601348469365,-117.81506538391113,0.7531701339847414
33.696601348469365,-117.8150224685669,0.5635471016666561
33.696601348469365,-117.81497955322266,0.3778519304042001
33.696601348469365,-117.81493663787842,0.21232106867554762
33.69656564345204,-117.8153657913208,0.230721927068841
33.69656564345204,-117.81532287597656,0.41802475442774334
33.69656564345204,-117.81527996063232,0.5289759611568188
33.69656564345204,-117.81523704528809,0.6179622852000031
33.69656564345204,-117.81519412994385,0.73301351246566
33.69656564345204,-117.81515121459961,0.7952342756510941
33.69656564345204,-117.81510829925537,0.7537404690764306
33.69656564345204,-117.81506538391113,0.568366560777935
33.69656564345204,-117.8150224685669,0.3127792133911812
33.69656564345204,-117.81497955322266,0.14478394086791552
33.69652993841988,-117.81549453735352,0.12768772361885114
33.69652993841988,-117.81545162200928,0.1791584018413901
33.69652993841988,-117.81540870666504,0.2505203481739562
33.69652993841988,-117.8153657913208,0.44575637233237775
33.69652993841988,-117.81532287597656,0.6784103941138317
33.69652993841988,-117.81527996063232,0.7852533792129522
33.69652993841988,-117.81523704528809,0.8155615668365801
33.69652993841988,-117.81519412994385,0.8058735746994238
33.69652993841988,-117.81515121459961,0.6904161717968901
33.69652993841988,-117.81510829925537,0.493955714820746
33.69652993841988,-117.81506538391113,0.2828055594790314
33.69652993841988,-117.8150224685669,0.11513845994057974
33.69649423337287,-117.81553745269775,0.18773165218006002
33.69649423337287,-117.81549453735352,0.3430328131593661
33.69649423337287,-117.81545162200928,0.41778984737188246
33.69649423337287,-117.81540870666504,0.45772408452673824
33.69649423337287,-117.8153657913208,0.6343340531495819
33.69649423337287,-117.81532287597656,0.8532352761713959
33.69649423337287,-117.81527996063232,0.9170271857030581
33.69649423337287,-117.81523704528809,0.8390125757873791
33.69649423337287,-117.81519412994385,0.6772419990980002
33.69649423337287,-117.81515121459961,0.44761381918980037
33.69649423337287,-117.81510829925537,0.2276233308281969
33.69645852831103,-117.81562328338623,0.11188488573160255
33.69645852831103,-117.81558036804199,0.19301844222723927
33.69645852831103,-117.81553745269775,0.3510681739872893
33.69645852831103,-117.81549453735352,0.5219839534643202
33.69645852831103,-117.81545162200928,0.5512811917661753
33.69645852831103,-117.81540870666504,0.5369921817681662
33.69645852831103,-117.8153657913208,0.689809186330497
33.69645852831103,-117.81532287597656,0.8719583541917668
33.69645852831103,-117.81527996063232,0.8432774036706551
33.69645852831103,-117.81523704528809,0.6220505524920805
33.69645852831103,-117.81519412994385,0.37239903713874906
33.69645852831103,-117.81515121459961,0.18416137069049915
33.69642282323434,-117.8157091140747,0.13648955412981698
33.69642282323434,-117.81566619873047,0.20376417256421986
33.69642282323434,-117.81562328338623,0.28944637288340785
33.69642282323434,-117.81558036804199,0.35554702616591727
33.69642282323434,-117.81553745269775,0.4656457988885828
33.69642282323434,-117.81549453735352,0.5735891255757144
33.69642282323434,-117.81545162200928,0.541793685232738
33.69642282323434,-117.81540870666504,0.5024132468092994
33.69642282323434,-117.8153657913208,0.6195032620978602
33.69642282323434,-117.81532287597656,0.7102819385226962
33.69642282323434,-117.81527996063232,0.5853009238521816
33.69642282323434,-117.81523704528809,0.3279194464937344
33.69642282323434,-117.81519412994385,0.13021150999151654
33.69638711814283,-117.81583786010742,0.10579335522453463
33.69638711814283,-117.81579494476318,0.16447161078487607
33.69638711814283,-117.81575202941895,0.23875685227989485
33.69638711814283,-117.8157091140747,0.3242150411755515
33.69638711814283,-117.81566619873047,0.42676773024613524
33.69638711814283,-117.81562328338623,0.4951429431492431
33.69638711814283,-117.81558036804199,0.49572180536203736
33.69638711814283,-117.81553745269775,0.5576450831594695
33.69638711814283,-117.81549453735352,0.6509776212996609
33.69638711814283,-117.81545162200928,0.6129068226782486
33.69638711814283,-117.81540870666504,0.525592761568165
33.69638711814283,-117.8153657913208,0.5013265966656503
33.69638711814283,-117.81532287597656,0.434962657460854
33.69638711814283,-117.81527996063232,0.2772677881440776
33.69638711814283,-117.81523704528809,0.11643962866783499
33.696351413036474,-117.81588077545166,0.15079790401549828
33.696351413036474,-117.81583786010742,0.25250587105575717
33.696351413036474,-117.81579494476318,0.2911671851150983
33.696351413036474,-117.81575202941895,0.3450805740845258
33.696351413036474,-117.8157091140747,0.4852885033003061
33.696351413036474,-117.81566619873047,0.634484139127075
33.696351413036474,-117.81562328338623,0.6505513215305387
33.696351413036474,-117.81558036804199,0.5705719501575746
33.696351413036474,-117.81553745269775,0.6294083134957612
33.696351413036474,-117.81549453735352,0.7839060995718264
33.696351413036474,-117.81545162200928,0.7627541131644375
33.696351413036474,-117.81540870666504,0.5638492586678232
33.696351413036474,-117.8153657913208,0.36077466061924485
33.696351413036474,-117.81532287597656,0.19898827105777397
33.69631570791528,-117.81588077545166,0.2537675130025792
33.69631570791528,-117.81583786010742,0.35430616845517765
33.69631570791528,-117.81579494476318,0.3318750251604429
33.69631570791528,-117.81575202941895,0.3590665835419289
33.69631570791528,-117.8157091140747,0.561792512523813
33.69631570791528,-117.81566619873047,0.7522953307371776
33.69631570791528,-117.81562328338623,0.7011334394702983
33.69631570791528,-117.81558036804199,0.527089916090152
33.69631570791528,-117.81553745269775,0.5779942867224189
33.69631570791528,-117.81549453735352,0.8025459940032402
33.69631570791528,-117.81545162200928,0.7888845551968884
33.69631570791528,-117.81540870666504,0.489659742360223
33.69631570791528,-117.8153657913208,0.2101341747192838
33.69628000277926,-117.8159236907959,0.14686340240962953
33.69628000277926,-117.81588077545166,0.3049018219967407
33.69628000277926,-117.81583786010742,0.38321530646847285
33.69628000277926,-117.81579494476318,0.3540047407246966
33.69628000277926,-117.81575202941895,0.3676370970462683
33.69628000277926,-117.8157091140747,0.5317954094237346
33.69628000277926,-117.81566619873047,0.6970160446420701
33.69628000277926,-117.81562328338623,0.6103994868597739
33.69628000277926,-117.81558036804199,0.38682466070239796
33.69628000277926,-117.81553745269775,0.4313438583182428
33.69628000277926,-117.81549453735352,0.6986480574411855
33.69628000277926,-117.81545162200928,0.694792149350737
33.69628000277926,-117.81540870666504,0.37022951192385634
33.69628000277926,-117.8153657913208,0.10900449185128246
33.6962442976284,-117.81596660614014,0.14856252316492993
33.6962442976284,-117.8159236907959,0.26216953126500725
33.6962442976284,-117.81588077545166,0.3750306660440156
33.6962442976284,-117.81583786010742,0.428425450092062
33.6962442976284,-117.81579494476318,0.43695527095612113
33.6962442976284,-117.81575202941895,0.40549397753329675
33.6962442976284,-117.8157091140747,0.398656952255003
33.6962442976284,-117.81566619873047,0.4564611284073419
33.6962442976284,-117.81562328338623,0.39295359407156366
33.6962442976284,-117.81558036804199,0.23817370073255892
33.6962442976284,-117.81553745269775,0.3278418043830348
33.6962442976284,-117.81549453735352,0.6226410510512181
33.6962442976284,-117.81545162200928,0.6454100020678616
33.6962442976284,-117.81540870666504,0.3449814475658435
33.69620859246269,-117.81600952148438,0.21508911118515558
33.69620859246269,-117.81596660614014,0.36512623004844935
33.69620859246269,-117.8159236907959,0.45330321050578176
33.69620859246269,-117.81588077545166,0.4569365133973013
33.69620859246269,-117.81583786010742,0.4168495037613534
33.69620859246269,-117.81579494476318,0.39950038389938275
33.69620859246269,-117.81575202941895,0.33219213576023654
33.69620859246269,-117.8157091140747,0.2202763782351763
33.69620859246269,-117.81566619873047,0.18428482299260862
33.69620859246269,-117.81562328338623,0.1549774419925417
33.69620859246269,-117.81558036804199,0.1234682966948704
33.69620859246269,-117.81553745269775,0.29685658846100915
33.69620859246269,-117.81549453735352,0.6320733013504957
33.69620859246269,-117.81545162200928,0.7012687655403073
33.69620859246269,-117.81540870666504,0.4280526739235237
33.69620859246269,-117.8153657913208,0.1440200111217679
33.69617288728215,-117.81605243682861,0.17392863430675926
33.69617288728215,-117.81600952148438,0.3990070424101947
33.69617288728215,-117.81596660614014,0.5560319093571209
33.69617288728215,-117.8159236907959,0.570532966892744
33.69617288728215,-117.81588077545166,0.4763925634192438
33.69617288728215,-117.81583786010742,0.3301659925814368
33.69617288728215,-117.81579494476318,0.22586132444652507
33.69617288728215,-117.81575202941895,0.1524109183492591
33.69617288728215,-117.81553745269775,0.2329069316068198
33.69617288728215,-117.81549453735352,0.5328327619117851
33.69617288728215,-117.81545162200928,0.6393445821706764
33.69617288728215,-117.81540870666504,0.4451123226653773
33.69617288728215,-117.8153657913208,0.1818868418015933
33.69613718208678,-117.81605243682861,0.2883394537789393
33.69613718208678,-117.81600952148438,0.5096991241451196
33.69613718208678,-117.81596660614014,0.5996834785967566
33.69613718208678,-117.8159236907959,0.5752656051616555
33.69613718208678,-117.81588077545166,0.4803872443565207
33.69613718208678,-117.81583786010742,0.30189029305822257
33.69613718208678,-117.81579494476318,0.12978317902700193
33.69613718208678,-117.81553745269775,0.10861064290100884
33.69613718208678,-117.81549453735352,0.2715030826118561
33.69613718208678,-117.81545162200928,0.3713209266841718
33.69613718208678,-117.81540870666504,0.32162726201829595
33.69613718208678,-117.8153657913208,0.21241903780836974
33.69613718208678,-117.81532287597656,0.13714867463479552
33.69610147687657,-117.81609535217285,0.18593753391987455
33.69610147687657,-117.81605243682861,0.4223514103384506
33.69610147687657,-117.81600952148438,0.5668014880262646
33.69610147687657,-117.81596660614014,0.5500540181479888
33.69610147687657,-117.8159236907959,0.49488388265470434
33.69610147687657,-117.81588077545166,0.4086751573457424
33.69610147687657,-117.81583786010742,0.2513963369523229
33.69610147687657,-117.81545162200928,0.13582168333839695
33.69610147687657,-117.81540870666504,0.2121683283244909
33.69610147687657,-117.8153657913208,0.3213739649538778
33.69610147687657,-117.81532287597656,0.3771556764172996
33.69610147687657,-117.81527996063232,0.30381423204041835
33.69610147687657,-117.81523704528809,0.1641439269709098
33.69606577165151,-117.81613826751709,0.15026930647738876
33.69606577165151,-117.81609535217285,0.30677129622011223
33.69606577165151,-117.81605243682861,0.5013907948914469
33.69606577165151,-117.81600952148438,0.5420710694130864
33.69606577165151,-117.81596660614014,0.42436175321239594
33.69606577165151,-117.8159236907959,0.3140806010667411
33.69606577165151,-117.81588077545166,0.21921944450404918
33.69606577165151,-117.81583786010742,0.11980478573063358
33.69606577165151,-117.81540870666504,0.17949628118881458
33.69606577165151,-117.8153657913208,0.43512213414538287
33.69606577165151,-117.81532287597656,0.6364243765336299
33.69606577165151,-117.81527996063232,0.602165779596253
33.69606577165151,-117.81523704528809,0.37754996785097145
33.69606577165151,-117.81519412994385,0.1599250518863955
33.69603006641163,-117.81618118286133,0.21445083334928847
33.69603006641163,-117.81613826751709,0.38684118222996605
33.69603006641163,-117.81609535217285,0.5004415448769453
33.69603006641163,-117.81605243682861,0.5322084257951554
33.69603006641163,-117.81600952148438,0.43412060885430226
33.69603006641163,-117.81596660614014,0.252741205205462
33.69603006641163,-117.8159236907959,0.1286757229467069
33.69603006641163,-117.81540870666504,0.13030604944372046
33.69603006641163,-117.8153657913208,0.3651797030195136
33.69603006641163,-117.81532287597656,0.6006623064414628
33.69603006641163,-117.81527996063232,0.6472681312513882
33.69603006641163,-117.81523704528809,0.49381070701484436
33.69603006641163,-117.81519412994385,0.32265461621937147
33.69603006641163,-117.81515121459961,0.23305219304111477
33.69603006641163,-117.81510829925537,0.15325915143856875
33.695994361156906,-117.81622409820557,0.2081431266689885
33.695994361156906,-117.81618118286133,0.4505021268716205
33.695994361156906,-117.81613826751709,0.6614273145761995
33.695994361156906,-117.81609535217285,0.695698513943174
33.695994361156906,-117.81605243682861,0.5714588729220853
33.695994361156906,-117.81600952148438,0.361757969075741
33.695994361156906,-117.81596660614014,0.15146496112554048
33.695994361156906,-117.8153657913208,0.1631934360008745
33.695994361156906,-117.81532287597656,0.30507711353527994
33.695994361156906,-117.81527996063232,0.3962831103862146
33.695994361156906,-117.81523704528809,0.4259719235536096
33.695994361156906,-117.81519412994385,0.4820974656940612
33.695994361156906,-117.81515121459961,0.5236754223834668
33.695994361156906,-117.81510829925537,0.4225113408739785
33.695994361156906,-117.81506538391113,0.22911838152991257
33.695958655887345,-117.8162670135498,0.13653441697382585
33.695958655887345,-117.81622409820557,0.3615354743313957
33.695958655887345,-117.81618118286133,0.603824686832797
33.695958655887345,-117.81613826751709,0.7042920904483461
33.695958655887345,-117.81609535217285,0.6306905830346733
33.695958655887345,-117.81605243682861,0.4652397955738503
33.695958655887345,-117.81600952148438,0.26952115112965114
33.695958655887345,-117.81527996063232,0.1438794316589405
33.695958655887345,-117.81523704528809,0.2560435044170019
33.695958655887345,-117.81519412994385,0.4701665225139947
33.695958655887345,-117.81515121459961,0.6734017161025727
33.695958655887345,-117.81510829925537,0.6722429787465322
33.695958655887345,-117.81506538391113,0.480691242439246
33.695958655887345,-117.8150224685669,0.2843631324297662
33.695958655887345,-117.81497955322266,0.15471629405379697
33.69592295060294,-117.81630992889404,0.12739338551567153
33.69592295060294,-117.8162670135498,0.21886128802551022
33.69592295060294,-117.81622409820557,0.4153313747010072
33.69592295060294,-117.81618118286133,0.5383905347029112
33.69592295060294,-117.81613826751709,0.4725612471843093
33.69592295060294,-117.81609535217285,0.3282942032305337
33.69592295060294,-117.81605243682861,0.2109842371922798
33.69592295060294,-117.81600952148438,0.1171670022946637
33.69592295060294,-117.81523704528809,0.10326899553459039
33.69592295060294,-117.81519412994385,0.2829050204806009
33.69592295060294,-117.81515121459961,0.5279348482043831
33.69592295060294,-117.81510829925537,0.6741610403493881
33.69592295060294,-117.81506538391113,0.6574603331579012
33.69592295060294,-117.8150224685669,0.5664958154049187
33.69592295060294,-117.81497955322266,0.41752067733868264
33.69592295060294,-117.81493663787842,0.22100465179653417
33.69588724530371,-117.81639575958252,0.12886425178620145
33.69588724530371,-117.81635284423828,0.25387516530462
33.69588724530371,-117.81630992889404,0.318176312011661
33.69588724530371,-117.8162670135498,0.3359962977247843
33.69588724530371,-117.81622409820557,0.37648121095964326
33.69588724530371,-117.81618118286133,0.3429502377089123
33.69588724530371,-117.81613826751709,0.21163063985144512
33.69588724530371,-117.81519412994385,0.10259226549561148
33.69588724530371,-117.81515121459961,0.25459785436375165
33.69588724530371,-117.81510829925537,0.43122709145345534
33.69588724530371,-117.81506538391113,0.5937228537377339
33.69588724530371,-117.8150224685669,0.7220157566956861
33.69588724530371,-117.81497955322266,0.6835336504976988
33.69588724530371,-117.81493663787842,0.4555060669684415
33.69588724530371,-117.81489372253418,0.2129903497353265
33.69585153998963,-117.81643867492676,0.15965971856814992
33.69585153998963,-117.81639575958252,0.3281897980476694
33.69585153998963,-117.81635284423828,0.5050763627415312
33.69585153998963,-117.81630992889404,0.567399402737346
33.69585153998963,-117.8162670135498,0.48638917174851737
33.69585153998963,-117.81622409820557,0.3469582631225702
33.69585153998963,-117.81618118286133,0.19148087855777043
33.69585153998963,-117.81510829925537,0.174580908846215
33.69585153998963,-117.81506538391113,0.3665578966381595
33.69585153998963,-117.8150224685669,0.6214493553454741
33.69585153998963,-117.81497955322266,0.7297940587093609
33.69585153998963,-117.81493663787842,0.6064741841664374
33.69585153998963,-117.81489372253418,0.3883544297357621
33.69585153998963,-117.81485080718994,0.20217038506615123
33.69581583466073,-117.816481590271,0.14964227875678032
33.69581583466073,-117.81643867492676,0.3698579523841252
33.69581583466073,-117.81639575958252,0.6039045403956704
33.69581583466073,-117.81635284423828,0.7417308683799565
33.69581583466073,-117.81630992889404,0.7026996741306125
33.69581583466073,-117.8162670135498,0.5046915751573501
33.69581583466073,-117.81622409820557,0.27963761527431147
33.69581583466073,-117.81618118286133,0.10848820425867516
33.69581583466073,-117.81506538391113,0.16625871864474323
33.69581583466073,-117.8150224685669,0.3667754852082007
33.69581583466073,-117.81497955322266,0.5073891356585136
33.69581583466073,-117.81493663787842,0.523148423947465
33.69581583466073,-117.81489372253418,0.4860761350421931
33.69581583466073,-117.81485080718994,0.41155968265964205
33.69581583466073,-117.8148078918457,0.26108165339462513
33.69578012931697,-117.81652450561523,0.11435893834128809
33.69578012931697,-117.816481590271,0.2977381296615166
33.69578012931697,-117.81643867492676,0.5356470771420366
33.69578012931697,-117.81639575958252,0.6833884078777549
33.69578012931697,-117.81635284423828,0.6852653822811529
33.69578012931697,-117.81630992889404,0.544920603913636
33.69578012931697,-117.8162670135498,0.31750686149205104
33.69578012931697,-117.81622409820557,0.13916694018320738
33.69578012931697,-117.8150224685669,0.13214989849623235
33.69578012931697,-117.81497955322266,0.20713398623296506
33.69578012931697,-117.81493663787842,0.28690109882978165
33.69578012931697,-117.81489372253418,0.4463792906078932
33.69578012931697,-117.81485080718994,0.597875236663768
33.69578012931697,-117.8148078918457,0.5066569275409952
33.69578012931697,-117.81476497650146,0.23832349316300777
33.69574442395839,-117.81656742095947,0.15061488619536081
33.69574442395839,-117.81652450561523,0.2929601651963373
33.69574442395839,-117.816481590271,0.4716100397086017
33.69574442395839,-117.81643867492676,0.5618992390883043
33.69574442395839,-117.81639575958252,0.49042916710609336
33.69574442395839,-117.81635284423828,0.3593860958210658
33.69574442395839,-117.81630992889404,0.2324535416251939
33.69574442395839,-117.8162670135498,0.11028175783415062
33.69574442395839,-117.81493663787842,0.111061757765411
33.69574442395839,-117.81489372253418,0.3196324630955327
33.69574442395839,-117.81485080718994,0.6043743515252539
33.69574442395839,-117.8148078918457,0.6468469196617265
33.69574442395839,-117.81476497650146,0.41007294702567604
